 VARIABLES =X,Y,D,E,U,V
 ZONE I=          59 , J=         425  F=POINT
   0.3287442503702851E-01   0.3712775108842760E-02   0.2405687963186124E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3297404450683732E-01   0.3721490683117493E-02   0.2405555960241336E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3307366397664655E-01   0.3730206257392264E-02   0.2405425680428518E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3317328344645606E-01   0.3738921831667059E-02   0.2405297096203171E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3327290291626521E-01   0.3747637405941823E-02   0.2405170180438620E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3337252238607481E-01   0.3756352980216625E-02   0.2405044906425065E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3347214185588361E-01   0.3765068554491358E-02   0.2404921247894971E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3357176132569285E-01   0.3773784128766129E-02   0.2404799178953980E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3367138079550262E-01   0.3782499703040948E-02   0.2404678674112115E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3377100026531151E-01   0.3791215277315688E-02   0.2404559708292366E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3387061973512031E-01   0.3799930851590420E-02   0.2404442256787553E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3397023920492955E-01   0.3808646425865193E-02   0.2404326295273146E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3406985867473897E-01   0.3817362000139980E-02   0.2404211799797599E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3416947814454821E-01   0.3826077574414751E-02   0.2404098746780964E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3426909761435702E-01   0.3834793148689485E-02   0.2403987113011429E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3436871708416617E-01   0.3843508722964249E-02   0.2403876875627775E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3446833655397576E-01   0.3852224297239051E-02   0.2403768012114411E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3456795602378491E-01   0.3860939871513815E-02   0.2403660500309761E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3466757549359450E-01   0.3869655445788616E-02   0.2403554318357747E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3476719496340287E-01   0.3878371020063312E-02   0.2403449444808962E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3486681443321245E-01   0.3887086594338114E-02   0.2403345858488727E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3496643390302161E-01   0.3895802168612877E-02   0.2403243538549588E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3506605337283120E-01   0.3904517742887680E-02   0.2403142464463834E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3516567284264027E-01   0.3913233317162436E-02   0.2403042616032398E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3526529231244916E-01   0.3921948891437177E-02   0.2402943973351827E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3536491178225840E-01   0.3930664465711949E-02   0.2402846516823771E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3546453125206790E-01   0.3939380039986742E-02   0.2402750227149617E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3556415072187705E-01   0.3948095614261506E-02   0.2402655085328861E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3566377019168587E-01   0.3956811188536241E-02   0.2402561072642568E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3576338966149510E-01   0.3965526762811012E-02   0.2402468170651366E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3586300913130391E-01   0.3974242337085745E-02   0.2402376361221241E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3596262860111307E-01   0.3982957911360509E-02   0.2402285626469189E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3606224807092257E-01   0.3991673485635304E-02   0.2402195948781888E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3616186754073145E-01   0.4000389059910044E-02   0.2402107310836196E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3626148701054061E-01   0.4009104634184808E-02   0.2402019695556858E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
   0.3636110648034976E-01   0.4017820208459572E-02   0.2401933086123899E+00   0.1763000000000000E+02   0.0000000000000000E+00   0.0000000000000000E+00
