VARIABLES=X,Y,D,E,U,V
ZONE I=59 , J=425  F=POINT
      4.6305121913206e-01       6.1762276499431e-02       2.4751291974888e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.6558155370980e-01       6.1983652089911e-02       2.4739169232585e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.6811188828297e-01       6.2205027679991e-02       2.4727249745351e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.7064222285205e-01       6.2426403269714e-02       2.4715529682534e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.7317255741746e-01       6.2647778859115e-02       2.4704005297943e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.7570289197957e-01       6.2869154448227e-02       2.4692672927804e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.7823322653871e-01       6.3090530037079e-02       2.4681528988698e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.8076356109519e-01       6.3311905625699e-02       2.4670569975532e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.8329389564928e-01       6.3533281214110e-02       2.4659792459532e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.8582423020124e-01       6.3754656802335e-02       2.4649193086794e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.8835456475124e-01       6.3976032390388e-02       2.4638768575566e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.9088489929953e-01       6.4197407978291e-02       2.4628515715001e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.9341523384627e-01       6.4418783566059e-02       2.4618431362953e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.9594556839162e-01       6.4640159153705e-02       2.4608512444368e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      4.9847590293571e-01       6.4861534741241e-02       2.4598755949262e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.0100623747866e-01       6.5082910328677e-02       2.4589158931101e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.0353657202064e-01       6.5304285916029e-02       2.4579718505477e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.0606690656170e-01       6.5525661503299e-02       2.4570431847561e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.0859724110195e-01       6.5747037090499e-02       2.4561296191025e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.1112757564145e-01       6.5968412677634e-02       2.4552308826491e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.1365791018033e-01       6.6189788264714e-02       2.4543467100259e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.1618824471861e-01       6.6411163851741e-02       2.4534768412261e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.1871857925636e-01       6.6632539438723e-02       2.4526210215013e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.2124891379364e-01       6.6853915025663e-02       2.4517790012390e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.2377924833050e-01       6.7075290612565e-02       2.4509505358182e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.2630958286697e-01       6.7296666199435e-02       2.4501353855054e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.2883991740310e-01       6.7518041786275e-02       2.4493333153202e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.3137025193893e-01       6.7739417373088e-02       2.4485440949386e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.3390058647448e-01       6.7960792959876e-02       2.4477674985848e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.3643092100978e-01       6.8182168546644e-02       2.4470033049075e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.3896125554484e-01       6.8403544133390e-02       2.4462512968916e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.4149159007975e-01       6.8624919720122e-02       2.4455112618118e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.4402192461443e-01       6.8846295306835e-02       2.4447829910693e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.4655225914898e-01       6.9067670893536e-02       2.4440662800924e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.4908259368336e-01       6.9289046480223e-02       2.4433609282931e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.5161292821765e-01       6.9510422066901e-02       2.4426667390119e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.5414326275181e-01       6.9731797653568e-02       2.4419835193364e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.5667359728586e-01       6.9953173240226e-02       2.4413110800635e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.5920393181981e-01       7.0174548826874e-02       2.4406492356308e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.6173426635370e-01       7.0395924413518e-02       2.4399978040547e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
      5.6426460088751e-01       7.0617300000154e-02       2.4393566067960e-01       1.7630000000000e+01       0.0000000000000e+00       0.0000000000000e+00
